date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:18:47	43236/43236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:28%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/woman-918787_1920-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/woman-918787_1920-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:50	70986/70986	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:18:48%20GMT	http://demo.acosmin.com/themes/justwrite/parents-complain-over-teachers-bodybuilding-pictures/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/parents-complain-over-teachers-bodybuilding-pictures/index.html	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:51	68821/68821	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:18:50%20GMT	http://demo.acosmin.com/themes/justwrite/u-s-weighing-direct-action-on-the-ground-in-iraq/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/u-s-weighing-direct-action-on-the-ground-in-iraq/index.html	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:52	40349/40349	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:29%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/wqrzs-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/wqrzs-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:53	104992/104992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202016%2016:23:10%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2016/03/2.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2016/03/2.jpg	(from http://demo.acosmin.com/themes/justwrite/this-is-a-post-with-a-billboard-layout-selected-as-default/)
03:18:53	71967/71967	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:18:52%20GMT	http://demo.acosmin.com/themes/justwrite/category/business/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/category/business/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:54	2643/2643	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:18:53%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fhtml-tags-forms-inputs-and-formatting-examples%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed3f1a.json	(from http://demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/)
03:18:54	106631/106631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:25%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/usa-nyc-ny-new-york-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/usa-nyc-ny-new-york-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/business/)
03:18:55	1042/1042	---MCZ	200	added ('OK')	application/rss+xml	date:Wed,%2028%20Oct%202015%2021:28:12%20GMT	http://demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/feed/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/feed/index.html	(from http://demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/)
03:18:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:18:54%20GMT	http://demo.acosmin.com/themes/justwrite/?p=23	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index40a0.html	(from http://demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/)
03:18:56	2768/2768	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:18:55%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fhtml-tags-forms-inputs-and-formatting-examples%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed3998	(from http://demo.acosmin.com/themes/justwrite/html-tags-forms-inputs-and-formatting-examples/)
03:19:00	2623/2623	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:18:58%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fnew-section-widgets-in-a-1-2-3-paginated-post%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed2c05.json	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:01	62883/62883	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2012:38:10%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/4792_house_of_cards-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/4792_house_of_cards-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/travel/)
03:19:01	1039/1039	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2028%20Oct%202015%2021:28:12%20GMT	http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/feed/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/feed/index.html	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:02	43386/43386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:19%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/bald-eagle-977811-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/bald-eagle-977811-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/travel/)
03:19:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:19:02%20GMT	http://demo.acosmin.com/themes/justwrite/?p=37	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index4837.html	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:02	2748/2748	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:19:02%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fnew-section-widgets-in-a-1-2-3-paginated-post%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed2a60	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:03	68190/68190	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:24%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/city-cars-traffic-lights-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/city-cars-traffic-lights-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/travel/)
03:19:04	66324/66324	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:03%20GMT	http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/2/index.html	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:05	66324/66324	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:04%20GMT	http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/3/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/3/index.html	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:15	61798/61798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:38%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/firefighters-906219_1280-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/firefighters-906219_1280-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:16	62652/62652	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:40%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/fsdhx-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/fsdhx-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:16	84682/84682	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2012:38:09%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/162H-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/162H-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:16	94496/94496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Oct%202015%2014:55:06%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/04/sections.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/04/sections.jpg	(from http://demo.acosmin.com/themes/justwrite/new-section-widgets-in-a-1-2-3-paginated-post/)
03:19:18	70498/70498	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:17%20GMT	http://demo.acosmin.com/themes/justwrite/routine-listen-to-the-most-frustrated-americans-of-all/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/routine-listen-to-the-most-frustrated-americans-of-all/index.html	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:19	72061/72061	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:17%20GMT	http://demo.acosmin.com/themes/justwrite/category/politics/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/category/politics/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:19	70402/70402	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:17%20GMT	http://demo.acosmin.com/themes/justwrite/driven-to-death-by-phone-scammers/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/driven-to-death-by-phone-scammers/index.html	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:20	2656/2656	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:19:19%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffloating-images-and-alignment-showcase-is-here%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embedf53e.json	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:20	1040/1040	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2028%20Oct%202015%2021:28:12%20GMT	http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/feed/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/feed/index.html	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:20	51987/51987	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:42%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/guy-923841_1920-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/guy-923841_1920-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/politics/)
03:19:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:19:20%20GMT	http://demo.acosmin.com/themes/justwrite/?p=28	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index3c55.html	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:21	2781/2781	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:19:21%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Ffloating-images-and-alignment-showcase-is-here%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed0aff	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:22	9082/9082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2010:48:44%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-580x300.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-580x300.jpg	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:22	2844/2844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2010:48:42%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-150x150.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-150x150.jpg	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:24	6446/6446	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2010:48:43%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-300x200.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-300x200.jpg	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:25	35514/35514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2010:48:46%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-1200x4002.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/image-alignment-1200x4002.jpg	(from http://demo.acosmin.com/themes/justwrite/floating-images-and-alignment-showcase-is-here/)
03:19:34	58692/58692	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:30%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/dsafz-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/dsafz-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:36	78894/78894	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:25%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/city-man-person-people-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/city-man-person-people-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:36	76331/76331	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2012:38:11%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/b0dd9ca3feba25e12b22c64de894f37f_large-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/b0dd9ca3feba25e12b22c64de894f37f_large-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:36	71460/71460	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:32%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/e4efc8f612ff0caa58258d208b686b6a-d4hx36n-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/e4efc8f612ff0caa58258d208b686b6a-d4hx36n-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:39	70316/70316	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:37%20GMT	http://demo.acosmin.com/themes/justwrite/how-fifa-hid-a-most-pernicious-evil/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/how-fifa-hid-a-most-pernicious-evil/index.html	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:40	67553/67553	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:37%20GMT	http://demo.acosmin.com/themes/justwrite/how-do-gay-rights-look-in-your-country/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/how-do-gay-rights-look-in-your-country/index.html	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:40	71987/71987	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:38%20GMT	http://demo.acosmin.com/themes/justwrite/category/technology/page/2/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/category/technology/page/2/index.html	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:40	63666/63666	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:23:34%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/eqwtdz-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/eqwtdz-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/technology/)
03:19:40	2585/2585	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Apr%202020%2007:19:40%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fnested-comments-all-around-us-examples%2F	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embedee07.json	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202020%2007:19:41%20GMT	http://demo.acosmin.com/themes/justwrite/?p=40	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/index3ba0.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:41	5990/5990	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2028%20Oct%202015%2021:28:12%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/feed/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/feed/index.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:42	2710/2710	---MC-	200	added ('OK')	text/xml	date:Fri,%2010%20Apr%202020%2007:19:41%20GMT	http://demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acosmin.com%2Fthemes%2Fjustwrite%2Fnested-comments-all-around-us-examples%2F&format=xml	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-json/oembed/1.0/embeda928	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:45	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:42%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=2	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index0e22.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:45	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:42%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=3	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index3094.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:45	81555/81555	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:42%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=6	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index267f.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:46	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:43%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=4	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index21b4.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:49	81555/81555	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:46%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=7	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index41b7.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:49	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:46%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=8	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index94a5.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:50	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:47%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=9	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/indexfc06.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:53	29241/29241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2012:38:13%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/FVfrkDb-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/FVfrkDb-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/entertainment/)
03:19:53	81546/81546	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:50%20GMT	http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/?replytocom=5	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/index8e42.html	(from http://demo.acosmin.com/themes/justwrite/nested-comments-all-around-us-examples/)
03:19:56	84898/84898	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:18%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwhfxb-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwhfxb-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/entertainment/)
03:19:59	68843/68843	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202020%2007:19:57%20GMT	http://demo.acosmin.com/themes/justwrite/senate-advances-defense-bill-despite-veto-threat/	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/senate-advances-defense-bill-despite-veto-threat/index.html	(from http://demo.acosmin.com/themes/justwrite/category/entertainment/)
03:20:00	71206/71206	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2014:24:20%20GMT	http://demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwqgx-600x400.jpg	C:/Users/gabriel/Desktop/Github/TEMPLATES/Template%20Nasa/demo.acosmin.com/themes/justwrite/wp-content/uploads/2015/10/rwqgx-600x400.jpg	(from http://demo.acosmin.com/themes/justwrite/category/entertainment/)
